novel,name,description,importance
《牧野流星》,桑达儿,哈萨克族瓦纳部落第一勇士，神箭手。,other
《牧野流星》,唐加源,唐经天之妻。,other
《牧野流星》,洞真子,崆峒派掌门，洞妙真人的师弟。,other
《牧野流星》,苏合,天狼部老军官，后成为酋长。,other
《牧野流星》,杨炎,云紫萝和杨牧之子，唐经天的关门弟子。,other
《牧野流星》,祝建明,天山派第三代大弟子。,other
《牧野流星》,郝建新,天山派第三代弟子，祝建明的师弟。,other
《牧野流星》,霍英扬,“天山三英”之一，天山派第二代弟子。,other
《牧野流星》,白英奇,“天山三英”之一，天山派第二代弟子，武成泰的大弟子。,other
《牧野流星》,韩英华,“天山三英”之一，天山派第二代弟子。,other
《牧野流星》,武成泰,天山派四大长老之一。,other
《牧野流星》,甘建康,天山派四大长老之一。,other
《牧野流星》,李信尧,天山派四大长老之一。,other
《牧野流星》,大吉,奢罗之徒。,other
《牧野流星》,优昙,天竺二神僧之一，龙叶上人之徒，烂陀寺主持。,other
《牧野流星》,奢罗,天竺二神僧之一，龙叶上人之徒，优昙的师弟。,other
《牧野流星》,尊胜禅师,少林寺四大弟子之一，十八罗汉之首。,other
《牧野流星》,道显禅师,少林寺四大弟子之一。,other
《牧野流星》,大石道人,洞冥子的大弟子。,other
《牧野流星》,玉虚子,崆峒派长老。,other
《牧野流星》,叶隐樵,天下第一神医。,other
《牧野流星》,大谷道人,洞玄子的大弟子。,other
《牧野流星》,大松道人,洞冥子的二弟子。,other
《牧野流星》,赵一武,沧州老拳师。,other
《牧野流星》,焦蛟,“黄河五鬼”中的老三。,other
《牧野流星》,牟丽珠,武林第一美女，牟一行之女。,other
《牧野流星》,赵烈,赵一武之子。,other
《牧野流星》,仲毋庸,仲长统之子。,other
《牧野流星》,宣羽赞,丐帮长老，仲长统的大弟子。,other
《牧野流星》,乌里赛,车居族王子，第一摔角好手，迦密之徒。,other
《牧野流星》,碧儿,韩紫烟的贴身丫环。,other
《牧野流星》,崔一伦,清军第一神箭手，崔宝山的亲兵队长，崔宝山之侄。,other
《牧野流星》,迦象,天竺烂陀寺高手。,other
《牧野流星》,三，反派人物,,other
《牧野流星》,杨牧,名武师。,other
《牧野流星》,阳继孟,孟神通的徒孙。,other
《牧野流星》,洞玄子,俗家名何源，崆峒派长老，洞妙真人，洞真子的师弟。,other
《牧野流星》,欧阳业,御林军副统领，欧阳坚之子，北宫望的师侄。,other
《牧野流星》,段剑青,段仇世之侄，后成为欧阳冲、武成泰、迦密之徒。,other
《牧野流星》,盘石生,阳继孟的大弟子。,other
《牧野流星》,洞冥子,崆峒派剑术第一高手，崆峒派长老，洞妙真人、洞真子、洞玄子的师弟。,other
《牧野流星》,金光斗,大理定边将军府文案。,other
《牧野流星》,李大勇,大理定边将军府都头，御林军军官。,other
《牧野流星》,全大福,崔宝山帐下“五官”之一，五虎断门刀的叛徒。,other
《牧野流星》,邓中艾,崔宝山帐下“五官”之首，武林第一点穴高手，御林军军官。,other
《牧野流星》,混元子,崔宝山帐下“五道”之首，“天罡剑客”，雷震子之徒。,other
《牧野流星》,天泰上人,崔宝山帐下“五僧”之首。,other
《牧野流星》,马崑,御林军副统领。,other
《牧野流星》,周灿,御林军高级军官。,other
《牧野流星》,闵成龙,杨牧的大弟子，原震远镖局镖师。,other
《牧野流星》,尚铁宏,铁琵琶门的衣钵传人，尚和阳的后代，海兰察的结拜兄弟。,other
《牧野流星》,海兰察,关外第一高手，御林军统领。,other
《牧野流星》,刘挺之,大内三大高手之末。,other
《牧野流星》,叶谷浑,大内三大高手之一，劳超伯的师弟，远关东马贼。,other
《牧野流星》,劳超伯,北派大摔碑掌门人。,other
《牧野流星》,吉鸿,法号鉴全，少林寺叛徒。,other
《牧野流星》,江布,黎贡草原最大的牧场场主，藏东首富。,other
《牧野流星》,丁兆栋,萨福鼎手下护卫队长。,other
《牧野流星》,赵廷禄,拉萨宣扶抚使。,other
《牧野流星》,卫托平,大内三大高手之首，赵廷禄手下参赞武官。,other
《牧野流星》,藏纳,江布的亲信。,other
《牧野流星》,黎里,江布的亲信。,other
《牧野流星》,昂错,江布的牧场总管。,other
《牧野流星》,释湛,西藏密宗高手。,other
《牧野流星》,释陀（释空）,西藏密宗高手。,other
《牧野流星》,欧阳冲,欧阳业之兄。,other
《牧野流星》,唐世杰,川西唐家子弟。,other
《牧野流星》,辛七娘,“毒手观音”，韩紫烟的师姐。,other
《牧野流星》,龙木公,“天南剑霸”，海南五指山邪派魔头。,other
《牧野流星》,韩紫烟,天下第一使毒高手，崔宝山之妻，洞玄子的情妇，原牟一行之妻，牟丽珠的后母。,other
《牧野流星》,褚兆,清军炮手。,other
《牧野流星》,朱角,“梅山二怪”中的老大。,other
《牧野流星》,鹿洪,“梅山二怪”中的老二。,other
《牧野流星》,大浮法师,奢罗之徒。,other
《牧野流星》,迦密,迦象的师弟。,other
《牧野流星》,孙道行,沧州大圣门高手，崔宝山的心腹卫士。,other
《牧野流星》,张火生,独脚大盗，剑术名家，崔宝山的心腹卫士。,other
《牧野流星》,诸青崖,御林军副统领。,other
《牧野流星》,四、提到人物,,other
《牧野流星》,云紫萝,孟元超的少年情侣，原杨牧之妻。,other
《牧野流星》,卜天雕,“点苍双煞”之一，孟华的大师父。,other
《牧野流星》,张丹枫,明代天下第一剑客，一代武学宗师，天山派始祖，张士诚的后人。,other
《牧野流星》,孟神通,天下第一大魔头，邪派第一高手。,other
《牧野流星》,金世遗,天下第一剑客，前辈武学大师。,other
《牧野流星》,厉胜男,,other
《牧野流星》,凌虚子,崆峒派掌门，洞玄子的师兄。,other
《牧野流星》,北宫望,清廷第一高手，前御林军统领。,other
《牧野流星》,唐晓澜,天山派老掌门。,other
《牧野流星》,云蕾,张丹枫之妻。,other
《牧野流星》,霍天都,天山派祖师，张丹枫的掌门弟子。,other
《牧野流星》,刘抗,,other
《牧野流星》,武庄,刘抗之妻。,other
《牧野流星》,林无双,孟元超之妻，原扶桑派掌门。,other
《牧野流星》,石卫,扶桑派掌门，林无双的师兄。,other
《牧野流星》,铁镜心,明代著名剑客。,other
《牧野流星》,沐燕,前明黔国公沐府郡主，铁镜心之妻。,other
《牧野流星》,沐璘,大理段家的女婿，沐燕之弟。,other
《牧野流星》,萧青峰,青城派名宿。,other
《牧野流星》,程新彦,,other
《牧野流星》,武端,,other
《牧野流星》,西门灼,御林军官。,other
《牧野流星》,黄石道人,青松观前任主持，雷震子的师弟。,other
《牧野流星》,尚和阳,明代武林高手，铁琵琶门创始人。,other
《牧野流星》,大悲禅师,少林寺方丈。,other
《牧野流星》,厉南星,红缨会总舵主，剑术名家。,other
《牧野流星》,萨福鼎,大内总管。,other
《牧野流星》,江海天,金世遗之徒，金逐流的师兄。,other
《牧野流星》,叶慕华,川西义军领袖，江海天的掌门大弟子。,other
《牧野流星》,李光夏,天地会副舵主，江海天的三弟子。,other
《牧野流星》,江上风,江海天的长子。,other
《牧野流星》,谷中莲,氓山派掌门，江海天之妻。,other
《牧野流星》,史红英,金逐流之妻。,other
《牧野流星》,乔北溟,明代天下第一大魔头。,other
《牧野流星》,邓翔,福州龙翔镖局老镖头，南五省镖行领袖。,other
《牧野流星》,古月禅师,敦煌千佛寺主持。,other
《牧野流星》,痛禅上人,少林寺方丈。,other
《牧野流星》,劳天护,崆峒派掌门。,other
《牧野流星》,李麻子,天下第二神偷。,other
《牧野流星》,连甘霖,山西点穴名家。,other
《牧野流星》,姬晓风,天下第一神偷，孟神通之徒。,other
《牧野流星》,兆惠,征西大将军。,other
《牧野流星》,香妃,回族美人。,other
《牧野流星》,小茉莉,哈萨克族瓦纳部落姑娘。,other
《牧野流星》,欧阳坚,大魔头。,other
《牧野流星》,仲长统,北丐帮帮主。,other
《牧野流星》,提摩达多,阿拉伯第一高手。,other
《牧野流星》,龙叶上人,天竺武学大宗师，烂陀寺方丈。,other
《牧野流星》,桂华生,峨嵋剑客。,other
《牧野流星》,华玉,尼泊尔公主，桂华生之妻。,other
《牧野流星》,冰川天女,桂华生之女，唐经天之妻。,other
《牧野流星》,连城壁,“连家双杰”之一。,other
《牧野流星》,连城王,“连家双杰”之一，连城壁的孪生兄弟。,other
《牧野流星》,洞妙真人,前崆峒派掌门，玉鼎真人之徒。,other
《牧野流星》,何洛,“崆峒双秀”之一，洞玄子之子。,other
《牧野流星》,牟一行,中州大侠，武林首富，竺尚父的八拜之交。,other
《牧野流星》,凤一飞,西安西风镖局总镖头。,other
《牧野流星》,吕四娘,前辈女侠。,other
《牧野流星》,大野道人,洞冥子之徒。,other
《牧野流星》,刘妈,牟丽珠生母的奶娘。,other
《牧野流星》,竺尚父,祁连山义军首领。,other
《牧野流星》,郝大志,洞冥子的俗家弟子。,other
《牧野流星》,玉鼎真人,洞妙真人之师。,other
《牧野流星》,翼仲牟,南丐帮帮主。,other
《牧野流星》,管羽延,丐帮帮主，仲长统的二弟子。,other
《牧野流星》,吴三桂,平西王。,other
《牧野流星》,尚可喜,平南王。,other
《牧野流星》,耿仲明,靖南王。,other
《牧野流星》,大严道人,洞真子的大弟子。,other
《弹指惊雷》,杨炎,云紫萝与杨牧之子，唐经天的关门弟子，龙则灵之徒，缪长风的义子。,main
《弹指惊雷》,齐世杰,杨大姑之子，齐建业之孙，后成为迦象之徒。,main
《弹指惊雷》,冷冰儿,冷铁樵的侄女，唐加源夫人之徒。,main
《弹指惊雷》,龙灵珠,展灵鲲之女，龙则灵的外孙女。,main
《弹指惊雷》,杨大姑,“辣手观音”，齐世杰之母。,main
《弹指惊雷》,孟华,天下数一数二的剑客，天山派的记名弟子，孟元超与云紫萝之女。,main
《弹指惊雷》,尉迟炯,天下第二快刀，关东大侠。,other
《弹指惊雷》,祈圣因,“千手观音”，尉迟炯之妻。,other
《弹指惊雷》,窦健刚,中原武学世家之后。,other
《弹指惊雷》,缪长风,杨炎的养父。,other
《弹指惊雷》,罗海,哈萨克族格老。,other
《弹指惊雷》,罗曼娜,罗海之女，桑达儿之妻。,other
《弹指惊雷》,孟元超,天下第一快刀，柴达木义军头领。,other
《弹指惊雷》,迦象,烂陀寺高僧。,other
《弹指惊雷》,桑达儿,,other
《弹指惊雷》,石天行,天山派四大弟子之首，钟展的大弟子。,other
《弹指惊雷》,丁兆鸣,天山派四大弟子之一，钟展之徒。,other
《弹指惊雷》,甘武维,天山派四大弟子之一，钟展的二弟子。,other
《弹指惊雷》,凯莎,罗曼娜之友。,other
《弹指惊雷》,凯石,凯莎之弟，桑达儿之徒。,other
《弹指惊雷》,辽沙,罗海的侍卫长。,other
《弹指惊雷》,麦罕,草原著名高手。,other
《弹指惊雷》,宋鹏举,震远镖局的镖师，杨牧的五弟子。,other
《弹指惊雷》,胡联奎,震远镖局的镖师，杨牧的六弟子。,other
《弹指惊雷》,邵鹤年,义军重要人物。,other
《弹指惊雷》,刘抗,义军重要人物。,other
《弹指惊雷》,方亮,柴达木义军头目，杨牧的三弟子。,other
《弹指惊雷》,范魁,柴达木义军头目，杨牧的四弟子。,other
《弹指惊雷》,罗雨峰,保定名武师，岳毫的姨丈。,other
《弹指惊雷》,罗碧霞,罗雨峰之女，岳豪的表妹。,other
《弹指惊雷》,岳宏,岳豪之子。,other
《弹指惊雷》,李海,岳毫家的仆人。,other
《弹指惊雷》,韩天寿,保定丐帮内三堂香主之一。,other
《弹指惊雷》,江上云,江海天的次子，金逐流之徒。,other
《弹指惊雷》,李务实,钟展之徒。,other
《弹指惊雷》,陆敢当,石天行之徒。,other
《弹指惊雷》,劳福庇,洞真子之徒。,other
《弹指惊雷》,劳福荫,洞真子之徒，劳福庇的孪生兄弟。,other
《弹指惊雷》,穆志遥,穆扬波的三子。,other
《弹指惊雷》,穆扬波,蓬莱剑客，北五省武林领袖。,other
《弹指惊雷》,萧逸客,祁连剑客，展灵鲲之友。,other
《弹指惊雷》,宋腾霄,云紫萝之友。,other
《弹指惊雷》,思美,宋腾啸之妻。,other
《弹指惊雷》,三，反派人物,,other
《弹指惊雷》,杨牧,保定名武师，大内卫士，杨大姑之弟。,other
《弹指惊雷》,连甘沛,河北连家子弟。,other
《弹指惊雷》,释陀,西藏密宗高手。,other
《弹指惊雷》,释湛,西藏密宗高手，释陀的师弟。,other
《弹指惊雷》,段剑青,段仇世之侄，迦密、欧阳冲之徒。,other
《弹指惊雷》,石清泉,石天行之子。,other
《弹指惊雷》,大吉,奢罗的大弟子。,other
《弹指惊雷》,欧阳承,欧阳继的堂弟。,other
《弹指惊雷》,欧阳继,欧阳承的堂兄。,other
《弹指惊雷》,郑雄图,独脚大盗。,other
《弹指惊雷》,岳豪,保定豪绅，杨牧的二弟子。,other
《弹指惊雷》,刘昆,保定衙门总捕头，罗雨峰之徒。,other
